GalaxyID,SnapNum,Stars_Mass,SF_Hydrogen,SF_Oxygen
14537093,12,11450845184.0,0.7383493185043335,0.0030655385926365852
14545440,12,12085869568.0,0.7260657548904419,0.0061681573279201984
14559643,12,26206126080.0,0.7162299752235413,0.007982573471963406
14570482,12,32162246656.0,0.7051854729652405,0.01075802743434906
14582120,12,20170719232.0,0.7012932300567627,0.010529187507927418
17385244,12,10785477632.0,0.6989169716835022,0.012089435011148453
17397699,12,12212018176.0,0.7278839945793152,0.006190591957420111
17422102,12,10577945600.0,0.7203371524810791,0.0076684593223035336
17428582,12,12183090176.0,0.724385142326355,0.0064328815788030624
17445089,12,11028720640.0,0.72825026512146,0.0062654828652739525
20110756,12,22790354944.0,0.7192032933235168,0.008470077998936176
20123958,12,15777319936.0,0.7346328496932983,0.004544022958725691
20163984,12,28510056448.0,0.7153540849685669,0.008368071168661118
20170182,12,29155244032.0,0.7345477938652039,0.004384840838611126
20173145,12,15393406976.0,0.7380712032318115,0.003965496085584164
20177117,12,13711336448.0,0.7229597568511963,0.006180573720484972
20201468,12,20194193408.0,0.7329457402229309,0.004793431144207716
9443139,12,24511653888.0,0.7151962518692017,0.008733726106584072
9466670,12,10046352384.0,0.7289392352104187,0.005352971609681845
12690779,12,29602533376.0,0.6994998455047607,0.010458109900355339
16568598,12,10961122304.0,0.7304831743240356,0.005530043970793486
16583362,12,19582572544.0,0.6880550980567932,0.013751744292676449
16619012,12,10618112000.0,0.7285518646240234,0.005594329908490181
20324232,12,47649050624.0,0.729732871055603,0.005567952990531921
20331850,12,19829600256.0,0.7344377636909485,0.004577914718538523
20339759,12,17475985408.0,0.742556631565094,0.0019188967999070883
20359761,12,18804875264.0,0.7367146015167236,0.0041623711585998535
