GalaxyID_test,GalaxyID_V1,GalaxyID_V2,R_1,R_2,mu_1,mu_2,N_1,N_2,N_3
11456124,11450389,12557261,0.37554141741451524,1.042089881728973,1.3775536171181564,0.7572257737072021,1,15,22
11457292,11445935,11440964,0.6031082035167229,1.118943382424394,3.3534356299875396,3.8956454279694275,1,10,22
11458156,19701409,5321153,0.3191785827925434,0.45437204727093644,43.09139393079708,0.5929589650726868,7,18,23
11459778,5325099,11461706,0.15264092482174801,0.3547719581450959,0.49405332174525207,0.49186787830398326,4,16,24
11445935,11457292,11452246,0.6031082035167229,0.6473651778690602,0.29820163865907146,0.9879831454407686,5,15,22
11448052,11461706,11459778,0.26112094251920087,0.5809300380573897,0.2746502665824733,0.5583821971247622,3,13,24
5367149,20163968,5368409,0.07931429764140789,0.20597382284902266,18.547313485917645,0.30935514642373746,11,14,16
11495443,11492327,11493482,0.25977605964365597,0.41629108743902427,0.9680773876637346,0.7412127407549309,11,13,16
11496982,11490585,11492327,0.39073826462787314,0.3959324648505852,1.7986052833565274,1.092770297268842,11,13,16
11498256,5372001,5370323,1.4155023156535402,1.4224874791700135,0.9652601916611995,1.3590035692836249,0,11,14
18680975,16943854,14202037,4.243125446923602,4.642897655025364,0.17648799101800747,0.33176004647127244,0,0,0
12142619,12149158,12147392,0.5381770583227622,0.8897886010113858,0.5248431423034705,0.7106314855539569,2,7,7
12143702,6631026,18680975,0.5807412919326234,0.6239102103619462,0.5516229006451089,13.408420679043607,3,6,8
12145071,18680975,6630025,0.38627030584480093,0.5198186643434216,23.918582716415745,1.1515629180917386,5,7,8
12147392,12145071,6630025,0.5354578199632667,0.5797320938559146,1.0281674357693715,1.1839994926214779,4,7,8
8310690,15151455,10878924,0.2426674447616161,1.9624097504223368,2.012382180642554,0.3144736106565173,1,2,4
15305908,17341514,11494447,3.558378157153674,4.503976198376564,0.5811377747426577,0.12960640336026297,0,0,0
8331244,15305908,11494447,0.7995326356188501,3.7171407500485896,10.071411416020682,1.3053194103919339,1,1,1
15322026,16257030,10223985,3.9383404992231292,4.781971310150163,0.6061339502862827,0.1232062987504724,0,0,0
15471805,8349163,8347310,0.3458978397062931,0.4173499755310715,0.15225310209175652,0.24280991706738767,2,2,2
8347310,8349163,15471805,0.30118731479318905,0.4173499755310715,0.6270464729391647,4.118447928642335,2,2,3
8349163,8347310,15471805,0.30118731479318905,0.3458978397062931,1.5947781275487996,6.5680106760474555,2,2,3
15554595,15381417,8340630,1.850718008895253,2.6084277312730957,0.49243239256027677,0.18349306648582878,0,1,3
15605780,8752041,8751044,1.5924109476391102,1.6065492917668647,0.12492697242112413,0.16990042677781622,0,2,2
16130870,9372228,9695680,1.1458576013686916,2.6963458396790485,0.21165593797651125,0.293702682062295,0,1,2
4481514,10651123,10661221,0.09914967196591178,0.14258482526196506,5.394016505666278,2.200566827213941,32,41,47
4481850,4471813,4456329,0.11200750410786232,0.14696055026589178,1.8416776372044124,2.1912451159192963,26,39,47
4475267,15703380,10655575,0.11876231296805911,0.162305273914325,1.212282008782311,1.9080844690056462,2,6,34
4475899,10667287,4469363,0.175396600431446,0.20224982894375357,0.7495580477564676,1.2582281520651732,22,41,43
4476932,21924775,4461431,0.08283492659880892,0.09076064475298631,36.05550702227861,1.931206103858923,26,41,46
4477697,14978115,4471813,0.1633289521368128,0.2182774448756442,16.136190372780284,1.4490672577763224,32,41,47
16331601,16342998,5988781,0.784378439692876,0.9123724577509817,0.5994823800495708,0.18883696723290327,3,12,14
16342998,5994741,16331601,0.06822885555255619,0.784378439692876,0.11762282739746018,1.6681057413519156,3,11,19
11515978,11537568,20823324,0.12789449885764398,0.14083883615107876,0.1677662371665297,1.5775255628687817,9,11,12
11525815,11531794,11515978,0.49011738420909035,0.5727668588331056,0.646023060979841,2.5662295663427206,9,15,18
11529078,11539241,11530330,0.1347633375983548,0.5703648849482502,0.5228374006011042,1.4208306084901674,10,13,18
13259027,20043745,13265393,0.11001984910885428,0.35715699933729533,2.614654666883599,0.16489475134766038,4,6,10
13263388,13259027,13265393,0.38800193119273263,0.44284072256900775,2.279397625305324,0.3758607046471689,4,6,10
13265393,20043745,13259027,0.3179373388150659,0.35715699933729533,15.856506320027858,6.064474410659819,4,7,10
20043745,13259027,13263388,0.11001984910885428,0.45684858075208395,0.38245968489288024,0.1677898058008418,2,5,8
592032,13259027,20043745,0.419226719178285,0.5018073259139574,4.762207334572925,12.451527632008402,4,6,9
20069906,18115428,19054212,3.187348970971076,3.4905277830521158,0.1890644753768429,1.0323566798999964,0,0,0
13738373,14120120,13739419,1.2699256327556392,1.5727294329962869,11.840021265282797,2.25785638944588,0,3,4
13739419,14120120,13738373,0.5563183614490265,1.5727294329962869,5.24392132317528,0.44289796493452743,1,3,7
10269192,10844560,9074809,0.5754170429592667,1.3473174388220106,0.7842294403901234,1.7326750843070085,1,2,2
10280513,15046948,10387803,3.577168769811346,3.70196068290829,12.298986041965131,1.222853073642245,0,0,0
10345836,10092168,8743717,7.7456975418971945,7.823273825778749,1.0899695586781777,1.5534545550639554,0,0,0
10377621,17304600,15946708,1.9241448982465754,2.312280264231666,4.662329730598498,9.406251283050553,0,1,2
10422405,10126313,9314861,1.1543650701307846,4.520408483795553,1.186888020626829,1.2659590169659787,0,1,1
10452289,10133128,18322404,1.4591114520142858,4.025134232863302,1.0481168218126793,1.4081748242851952,0,1,1
10455656,8745474,16161679,4.0894120727873275,4.196068712287045,2.47317408627152,8.591335449455826,0,0,0
10503078,8972408,9895736,3.587706329196454,4.068560481545352,2.451213356441719,1.516181425709133,0,0,0
10545919,16664981,16956975,7.638474044270033,8.032148244488285,6.598797605077126,4.449777072050323,0,0,0
10838395,16588425,18382838,4.208188988236487,4.266174284056764,7.161243008512359,4.4291865994938036,0,0,0
10906515,15620685,10425478,1.188633625035366,1.8047685674669072,10.60840943708985,1.3293376852086989,0,4,5
17574678,13154468,13151895,0.5901969599056215,0.7589280283984452,0.19988549143911916,0.31830516207550763,3,7,7
17585532,12787951,17592248,1.3915718030466337,1.5428388279263012,0.31539517623952396,0.6553550307808943,0,3,5
17592248,13156705,12787951,0.3809528173540209,1.0958048329496426,0.13939095149464964,0.48125849566411655,1,6,8
12787951,17574678,13156705,0.8822118242463449,1.065566115545357,3.405381491604842,0.28963842249121435,1,6,8
20655128,8542193,15885742,6.440427860545072,6.624848130237084,0.18858626530977463,0.5958009107150336,0,0,0
13727034,20796004,16459278,1.091096537865252,3.2895163583380684,12.594699009149066,2.906329021854897,0,1,1
20796004,15814161,16459278,3.3159429428238414,3.999461349125042,0.5878803079975357,0.2307581165491669,0,0,0
14047307,8850935,10151568,2.2471447397537747,3.3490728052820042,0.15553377989942282,0.10665948219000797,0,0,1
11155489,15381417,15554595,1.5650783934707744,1.9688050567534394,5.870029942754082,11.92047889505066,0,2,4
1407375,1406431,14407360,0.12885633459722026,0.24290790626986367,1.4938491051250147,6.086111825674645,2,2,3
15141076,9076698,18004918,6.893082745179188,9.285360024425833,0.1318873574432324,0.4024368853462505,0,0,0
15250309,9940891,17535726,2.212952041134732,4.295601894680521,0.1900341311169708,0.40058403670003584,0,0,1
15313860,16921468,17271201,2.1339291203700426,2.405568097503184,0.4798845908673503,0.2515062957125892,0,0,2
15465662,8345840,17858354,0.166198492181341,3.0163417948547098,0.19965553738092948,0.41379861903387355,1,1,1
8345840,15465662,17858354,0.166198492181341,3.161794149166776,5.008626422877851,2.0725626970434248,1,1,1
15507372,18153797,9917122,1.355768807886507,3.587563176786373,0.3495896088648697,0.18749730727432984,0,1,1
15518506,8353604,9253692,0.3308416694883727,2.7964348690720633,0.4334549579458407,0.3781889331313924,1,1,3
8353604,15518506,9253692,0.3308416694883727,2.776538986590175,2.3070447843970627,0.8724988056974684,1,1,3
16135804,17813434,9002083,1.8320578099668707,5.500533553734921,0.5016784777088691,0.275606107431411,0,1,1
3470803,9526567,14949190,0.3298775659914501,0.4042502679106462,8.427278946412823,11.157016781656896,19,42,51
3467928,9512113,2727611,0.15047539027009507,0.1900511647253007,8.311973090895929,2.759356561701098,26,45,52
3469437,14949190,9512113,0.16367597831981862,0.2102549759319398,9.985604553788141,11.91188189255847,27,43,52
3467011,2721236,3461244,0.05751737964937195,0.07308154937833242,2.9298401002656176,1.1428780208607408,28,45,52
3461244,3467011,2721236,0.07308154937833242,0.09174625793489392,0.874984015570503,2.5635632559098953,27,44,52
3463997,3461244,9532694,0.15302376843801413,0.20400109075424286,1.5307512174695785,7.910995649568886,27,44,53
3435557,9569031,3434291,0.5396285078495715,0.964541600514148,0.9811031116330353,1.3848214335887732,4,39,54
16237005,8461949,8460063,0.2164704173757349,0.5801286206048065,0.710021283634496,1.1141644297764188,2,2,3
8460063,16237005,8461949,0.5801286206048065,0.5991733520815536,0.8975335895444729,0.6372679513534435,2,2,3
8461949,16237005,8460063,0.2164704173757349,0.5991733520815536,1.4084084844346427,1.569198635952394,2,2,3
16275865,8471988,10010671,0.6185621217882755,1.2677571187721428,0.12048184977209511,0.2456924887899123,1,2,3
8471988,16275865,10010671,0.6185621217882755,1.7625619034118176,8.300005369203841,2.0392489761293264,1,2,3
16636196,9716327,16902853,4.011861734598359,5.755405076661167,0.42934360138897815,1.998662806476144,0,0,0
16865319,17022391,8567853,4.601240598027762,4.780098206357192,0.9221591521246869,0.1797729630497884,0,0,0
16994863,8559377,13678885,0.6513318638968841,1.6918182610726273,0.7773348409490398,1.1487499409846307,1,5,13
8559377,16994863,12100014,0.6513318638968841,1.5306753834203681,1.28644690463007,0.4107452547175424,1,2,17
17014995,8563942,9418214,0.2228035599311099,1.8482930975998468,0.3864870759007436,0.7509188293354683,1,2,3
8563942,17014995,9418214,0.2228035599311099,1.6514256456133216,2.587408641464681,1.9429338680611326,1,2,3
17124510,9161415,10403334,0.7730847676064762,2.7517804768227396,1.0405651443613468,0.5807322055543273,1,1,2
17511061,9098657,17404785,7.5346067868299285,7.603841052472622,0.4068287384770459,1.0100110761008219,0,0,0
17691608,9101581,17313320,3.0518617677840467,3.371319631798261,0.30404363910500104,0.8788852618636446,0,0,0
17727431,16627259,8515380,2.2636398082357396,2.2916826069015683,0.7734515526542175,0.1976987532721334,0,0,2
12114173,12116601,6599297,0.5700501090476268,0.9247508927833344,1.4614700035222297,1.8357891968726705,4,8,12
12115374,12118867,21059562,0.4240223024178398,0.6219117864971729,0.7233830054918616,25.158817021616642,5,9,13
12116601,12114173,6599297,0.5700501090476268,0.6315905490239176,0.6842425760295733,1.2561251291154174,6,8,12
12118035,10036264,10239637,0.8344958720408285,1.1172979981032598,1.8703125434857217,0.9356009115442924,1,10,12
12118867,6599297,6602358,0.35703077069033823,0.4032050594190089,1.7489780534960775,1.4950471990595404,6,8,13
6599297,6602358,6600555,0.2228127166427968,0.2362079802042358,0.8548118691775759,1.037645581379606,7,10,12
6600555,21059562,6599297,0.053607480291394234,0.2362079802042358,19.164103776500784,0.9637201930455348,7,10,12
6602358,6599297,6600555,0.2228127166427968,0.24347625817722943,1.1698480520188743,1.2138876620629242,6,11,12
21059562,18038631,14295496,2.974860389505138,4.3917284414263245,0.1002781806775484,0.48231734709447127,0,0,1
11450389,11456124,12557261,0.37554141741451524,1.005926339480884,0.7259245575442653,0.5496887847395147,1,15,20
11452246,19701409,5324030,0.38148179991808895,0.43686914290121165,19.316883041886182,0.28300979244265057,7,19,22
11453997,11455095,11461706,0.9729960424202874,1.0325251047442685,0.5543274342695972,0.4945182426821413,1,17,22
11455095,10093384,5325099,0.6198148610556035,0.7748728481123265,1.2929063102447609,0.896068697642649,5,12,23
13245189,13246180,17911420,0.3981012601531612,0.5120396851723436,0.7006627868930396,4.687158434033128,2,5,5
13246029,19975481,17911420,0.11389749137965398,0.6482397144284611,5.443216010141575,4.265913299610095,4,5,5
13246180,17911420,13245189,0.2747920205754339,0.3981012601531612,6.689606643471778,1.4272200817661749,4,5,5
17911420,13246180,13245189,0.2747920205754339,0.5120396851723436,0.149485620499955,0.2133488795128132,4,4,4
19975481,13246029,17911420,0.11389749137965398,0.7433156255854916,0.18371492113060392,0.7837119253878629,3,4,4
575027,19975481,13246029,0.6832781461367115,0.7552970380352564,12.974715793841886,2.383648888757663,2,5,5
13727899,13729748,14007135,0.5734186413309699,0.7435711260198129,0.36378101608414404,3.6608824553971275,2,3,4
13729748,14007135,13727899,0.4323384135065022,0.5734186413309699,10.063423580493685,2.748906500851314,2,3,3
14007135,13727899,14018345,0.7435711260198129,1.6998928180203783,0.2731581830838984,0.41574324328190887,1,2,2
14018345,13727899,13729748,1.063672362187687,1.451249107558516,0.65703577267442,0.23901714098713117,0,3,4
13731701,14032064,14042156,0.12839296522692475,0.6607457113623924,3.4317640060603227,2.075258486837887,2,3,6
14032064,13731701,14042156,0.12839296522692475,0.6746564819695547,0.29139532853484396,0.6047206285668494,2,2,4
6630025,12145071,18680975,0.5198186643434216,0.5277085414267781,0.8683850307173017,20.77053918690901,4,7,8
6631026,18680975,12145071,0.1883199024022923,0.5617101189769826,24.307222675785944,1.0162484526770672,4,6,8
12149158,12142619,12147392,0.5381770583227622,1.2856404481838672,1.9053311730646338,1.3539883219871842,1,5,7
17246197,7624199,19299050,0.23316451497805815,0.28971689649857796,0.11288734584553396,1.5503042553948767,3,3,3
19299050,17246197,12683165,0.28971689649857796,0.5804120505817706,0.6450346740132574,0.3666950180931661,2,2,2
7624199,19299050,17246197,0.13666510444857943,0.23316451497805815,13.73319785121168,8.858388799115891,4,4,4
12683165,19299050,7624199,0.5804120505817706,0.5942447875976521,2.727061865198098,0.19857442488950158,3,4,4
12687611,17246197,7624199,0.7760399084360023,0.9745313596178063,12.4512765518359,1.4055915623254869,2,4,5
5994741,16342998,16331601,0.06822885555255619,0.7208980769749744,8.501751081198657,14.181819790092336,3,11,19
5988781,11531794,20823324,0.20025030945664604,0.22820562445948536,1.55031569656165,9.715027465548157,11,17,17
5990640,11537568,20823324,0.1525903622427117,0.20429368254943395,1.8856238849057612,17.73074207679871,10,16,18
11539241,11529078,11530330,0.1347633375983548,0.5830790957590821,1.9126405242821265,2.7175381999387267,9,13,18
20823324,11537568,11515978,0.1163231272194083,0.14083883615107876,0.10634771385982572,0.6339041493447924,8,10,11
11530330,11529078,11539241,0.5703648849482502,0.5830790957590821,0.7038136664740358,0.36798010788681734,7,12,17
13914718,8131926,8139479,0.6555289047854772,0.9691402408557512,0.11814632719676266,0.1669922569902019,2,32,46
13921560,13631,21109760,0.5378584616750727,0.5928151052916335,0.23364405470899846,5.483887126119036,6,13,22
8147615,8065153,8155845,0.2207461145533274,0.32401175436942303,2.6776810064589016,0.9105724902800264,3,19,53
8148721,43261,68766,0.15681401735701822,0.1754718313144765,0.7564717486277954,0.38798052238280895,13,28,53
8150446,8058402,8080038,0.43426783102568395,0.49882057375494265,6.02581638066705,5.611407171613145,2,30,44
8143478,8151798,13935854,0.5198619551212169,0.7909482437611112,0.654592482024883,4.164775336386528,4,45,53
8145429,50758,8077031,0.351400744356734,0.35992784147383555,0.8402656591096732,3.2299753261021023,6,33,42
8146110,8086782,40904,0.23571051791881245,0.8717762430057064,2.221303516034584,0.5856439673420799,3,33,46
8132670,8090112,9840059,0.304638247782976,0.604249537062282,2.821930398090289,1.7472284187150475,2,8,34
8133711,70221,57961,0.4881242747564648,0.5238647075691334,0.4868430819814978,0.5951906024241442,10,24,56
8135170,8152592,13921560,0.6361285914437441,0.6672427066202551,1.1040261751746947,11.302963361127585,7,44,53
8136010,37176,65695,0.14291997368236287,0.2008832580232407,0.6129979104612651,0.4460408743037831,23,37,50
8139479,52522,28850,0.3998091328965924,0.4556164092354317,0.5076644545049632,1.466145880537452,22,33,50
8141417,23301,1,0.07771714276144903,0.20295490556612153,1.1857094744988204,1.552579345977436,23,41,45
8122787,47024,23301,0.06843885650355934,0.33576000596884154,0.37252266623527114,0.9855790771119206,20,40,45
8125801,52522,8139479,0.15848424943484168,0.531072801794105,0.5844323410971639,1.1512177697512014,17,30,46
8126916,36468,13945981,0.8921024232264759,0.9446757267842497,0.6769602967941786,4.43923715534599,3,16,29
8128031,44048,8128760,1.417183421142206,1.5481288258888473,1.1927493986365918,3.379272266544007,0,21,33
